Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole,Note
"OA","S?ries temporelles annuelles","104","Irlande","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3034.528","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","330.243","X","Sources internationales s?res","UNDESA, Population Division ? World Population Prospects, the 2017 Revision"
"OA","S?ries temporelles annuelles","99","Islande","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","20.805","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","99","Islande","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","309.438","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","99","Islande","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","336.713","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","99","Islande","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","20.899","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","99","Islande","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","316.881","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","105","Isra?l","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7978.49","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","105","Isra?l","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","630.733","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","105","Isra?l","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","7433.814","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","105","Isra?l","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","8381.516","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","105","Isra?l","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","640.922","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","105","Isra?l","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7811.919","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","60578.494","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","106","Italie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","18110.394","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","106","Italie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","41393.818","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","106","Italie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","60627.291","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","106","Italie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","17527.87","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","106","Italie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","41763.099","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","109","Jama?que","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2891.021","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","109","Jama?que","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1297.166","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","109","Jama?que","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1574.768","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","109","Jama?que","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2934.847","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","109","Jama?que","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1284.862","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","109","Jama?que","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1613.815","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","127985.133","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","110","Japon","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","11030.53","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","110","Japon","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","116944.428","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","110","Japon","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","127202.192","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","110","Japon","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","10663.807","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","110","Japon","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","116521.525","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","9266.575","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","112","Jordanie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","892.5","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","112","Jordanie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","8266.802","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","112","Jordanie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","9965.318","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","112","Jordanie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","893.429","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","112","Jordanie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","9010.373","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17572.016","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","108","Kazakhstan","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","7598.48","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","108","Kazakhstan","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","10151.168","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","108","Kazakhstan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","18319.618","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","108","Kazakhstan","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","7834.88","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","108","Kazakhstan","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","10568.98","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","47878.336","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","114","Kenya","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","35116.503","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","114","Kenya","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","12119.756","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","114","Kenya","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","51392.565","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","114","Kenya","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","37179.074","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","114","Kenya","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","13771.805","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5959.121","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","113","Kirghizistan","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","3766.909","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","113","Kirghizistan","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2098.492","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","113","Kirghizistan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","6304.03","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","113","Kirghizistan","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3903.563","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","113","Kirghizistan","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2229.369","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","110.93","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","83","Kiribati","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","54.383","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","83","Kiribati","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","58.024","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","83","Kiribati","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","115.847","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","83","Kiribati","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","54.403","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","83","Kiribati","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","64.011","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","118","Kowe?t","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3835.591","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","118","Kowe?t","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","118","Kowe?t","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","3935.794","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","118","Kowe?t","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4137.312","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","118","Kowe?t","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","0","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","118","Kowe?t","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","4197.128","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2059.021","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","122","Lesotho","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1589.499","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","122","Lesotho","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","585.146","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","122","Lesotho","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2108.328","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","122","Lesotho","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1625.909","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","122","Lesotho","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","637.101","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1997.674","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","119","Lettonie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","638.051","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","119","Lettonie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1354.612","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","119","Lettonie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1928.459","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","119","Lettonie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","614.843","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","119","Lettonie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1315.095","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6532.678","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","121","Liban","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","695.996","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","121","Liban","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","5155.483","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","121","Liban","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","6859.408","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","121","Liban","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","695.098","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","121","Liban","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5398.411","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","123","Lib?ria","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4472.23","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","123","Lib?ria","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2257.906","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","123","Lib?ria","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2241.715","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","123","Lib?ria","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","4818.973","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","123","Lib?ria","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2370.874","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","123","Lib?ria","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","2482.642","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6418.315","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","124","Libye","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1292.476","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","124","Libye","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","4942.479","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","124","Libye","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","6678.559","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","124","Libye","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1287.593","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","124","Libye","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5183.363","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","37.47","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","125","Liechtenstein","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","32.053","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","125","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","5.35","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","37.91","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","125","Liechtenstein","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","32.685","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","125","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5.47","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2931.88","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","126","Lituanie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","960.792","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","126","Lituanie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1971.134","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2801.264","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","126","Lituanie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","929.713","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","126","Lituanie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1946.762","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","566.741","X","Sources internationales s?res","UNDESA, Population Division ? World Population Prospects, the 2017 Revision"
"OA","S?ries temporelles annuelles","256","Luxembourg","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","55.66","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","256","Luxembourg","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","511.081","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","604.245","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","256","Luxembourg","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","53.239","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","256","Luxembourg","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","537.082","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","154","Mac?doine du Nord","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2079.328","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","154","Mac?doine du Nord","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","885.614","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","154","Mac?doine du Nord","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1193.694","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","154","Mac?doine du Nord","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2082.957","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","154","Mac?doine du Nord","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","876.488","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","154","Mac?doine du Nord","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1208.563","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","24234.088","X","Sources internationales s?res","UNDESA, Population Division ? World Population Prospects, the 2017 Revision"
"OA","S?ries temporelles annuelles","129","Madagascar","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","15705.295","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","129","Madagascar","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","8528.793","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","26262.313","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","129","Madagascar","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","16495.525","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","129","Madagascar","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","9767.285","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30270.962","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","131","Malaisie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","7922.592","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","131","Malaisie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","22800.563","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","31528.033","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","131","Malaisie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","7678.728","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","131","Malaisie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","24363.73","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16745.303","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","130","Malawi","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","14706.907","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","130","Malawi","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2866.7","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","18143.217","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","130","Malawi","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","15918.795","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","130","Malawi","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3245.933","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","454.915","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","132","Maldives","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","257.196","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","132","Maldives","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","161.207","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","515.696","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","132","Maldives","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","267.408","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","132","Maldives","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","176.851","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","17438.778","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","10482.312","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","6985.593","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","133","Mali","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","19077.749","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","11014.386","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","8093.32","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","433.559","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","134","Malte","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","23.888","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","134","Malte","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","403.728","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","439.248","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","134","Malte","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","23.28","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","134","Malte","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","408.809","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","143","Maroc","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","34663.603","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","143","Maroc","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","13639.728","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","143","Maroc","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","21163.594","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
